Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/12  21:00:00,114.587376377,19.5511179125,16.0313620082,0.0,12.3672932834,27.0668015668,77.1364328431,74.1447024253,2.97173041782,0.02
 04/12  22:00:00,88.3204085682,17.8696586534,11.859105717,0.0,4.12243109448,15.9888894789,76.822927449,73.8311970312,2.97173041782,0.02
 04/12  23:00:00,105.461610633,23.1074412337,17.3164039689,0.178023635597,4.12243109448,15.9888894789,98.5231545012,95.5314240834,2.97173041782,0.02
 04/12  24:00:00,90.5531370242,18.7500791299,13.936962901,0.571722545707,4.12243109448,15.9888894789,80.5754196892,77.5836892714,2.97173041782,0.02
 04/13  01:00:00,99.0948315751,22.4471258763,13.3696431589,0.133162989611,4.12243109448,15.9888894789,102.302987614,99.3112571965,2.97173041782,0.02
 04/13  02:00:00,89.9307515173,18.6620370822,12.4978344956,1.2804100948,4.12243109448,15.9888894789,83.3162123589,80.3244819411,2.97173041782,0.02
 04/13  03:00:00,106.353837665,23.5476514719,15.9122050002,2.59237257115,4.12243109448,15.9888894789,104.964142608,101.97241219,2.97173041782,0.02
 04/13  04:00:00,136.689670177,28.5800026076,19.2347375387,3.70171708145,12.3672932834,24.9413748627,118.725240715,113.752356686,4.9528840297,0.02
 04/13  05:00:00,160.278852685,28.4907413064,23.3434103123,23.7115190163,12.3672932834,24.9413748627,188.784572303,183.811688273,4.9528840297,0.02
 04/13  06:00:00,201.942234608,29.4395230892,16.8488747924,23.0184047287,24.7345865669,70.7195625826,156.405077124,146.479309065,9.90576805939,0.02
 04/13  07:00:00,223.648925682,29.5748178636,17.9414563235,14.9919615346,37.1018798503,92.3937384068,132.659678206,122.733910146,9.90576805939,0.02
 04/13  08:00:00,232.617912545,29.6535636675,19.4818782957,10.8218617554,37.1018798503,104.434947198,132.760076873,114.228925325,9.90576805939,8.62538348782
 04/13  09:00:00,242.483213291,29.7065295143,21.0669500132,7.81240047255,37.1018798503,116.476155989,119.721884791,109.796116731,9.90576805939,0.02
 04/13  10:00:00,241.102931921,29.7754637208,22.5936492011,5.47849535639,37.1018798503,116.476155989,115.904363838,105.978595779,9.90576805939,0.02
 04/13  11:00:00,241.528402247,29.8817237351,24.360792325,4.11173330155,37.1018798503,116.476155989,120.954037381,102.413050906,9.90576805939,8.63521841504
 04/13  12:00:00,231.009312057,30.0960190708,26.7161558657,2.7599687216,37.1018798503,104.434947198,109.201841465,99.2760734058,9.90576805939,0.02
 04/13  13:00:00,242.115853312,30.3483640931,29.0798968245,1.67961647667,37.1018798503,116.476155989,115.307960272,96.7668593387,9.90576805939,8.6353328742
 04/13  14:00:00,242.246519121,30.5136151689,31.2114391118,1.1983139102,37.1018798503,116.476155989,105.037477424,95.111709365,9.90576805939,0.02
 04/13  15:00:00,242.379652428,30.587597317,32.7775489563,0.890680096569,37.1018798503,116.476155989,112.195340339,93.6576400325,9.90576805939,8.63193224745
 04/13  16:00:00,243.03634315,30.6064083819,33.3262785851,0.815909939519,37.1018798503,116.476155989,102.705802411,92.7800343518,9.90576805939,0.02
 04/13  17:00:00,239.782379709,30.5564688508,31.5480007855,0.893814412794,37.1018798503,116.476155989,102.963097577,93.0373295175,9.90576805939,0.02
 04/13  18:00:00,150.297118736,28.2131607424,25.7634703003,0.0,24.7345865669,47.5788473902,84.8348544137,71.27308118,4.9528840297,8.60888920404
 04/13  19:00:00,160.566848793,28.7634235402,26.0103382198,0.0,24.7345865669,47.5788473902,84.3560476233,79.3831635936,4.9528840297,0.02
 04/13  20:00:00,138.11202853,27.7729505042,21.3764254247,0.0,12.3672932834,38.6892022431,99.6588936695,96.6671632516,2.97173041782,0.02
